Date Local,County Name,State Code,County Code,Site Num,Latitude,Longitude,risk_prob,warn_flag,top_reasons
2024-08-29,Marin,6,41,1,37.97231,-122.520004,0.021676500946295037,0,pm25_roll3(-0.21); pm25_lag2(+0.15); pm25_t(-0.15)
2024-08-29,Contra Costa,6,13,2,37.936013,-122.026154,0.01666594523082354,0,pm25_roll3(-0.52); pm25_lag2(+0.27); pm25_t(-0.25)
2024-08-29,Santa Clara,6,85,2,36.999571,-121.574684,0.011855909859942159,0,pm25_roll3(-0.45); pm25_t(-0.27); pm25_lag1(+0.24)
2024-08-28,Santa Clara,6,85,5,37.348497,-121.894898,0.1350019240095496,0,pm25_t(+0.27); pm25_roll3(+0.10); pm25_lag1(-0.05)
2024-08-28,San Francisco,6,75,5,37.765946,-122.399044,0.12289419051070956,0,pm25_roll3(+0.34); pm25_t(+0.33); pm25_lag2(-0.18)
2024-08-28,Alameda,6,1,13,37.864767,-122.302741,0.09668581980259545,0,pm25_roll3(+0.27); pm25_t(+0.27); pm25_lag2(-0.17)
2024-08-28,Alameda,6,1,9,37.743065,-122.169935,0.08145183435459902,0,pm25_roll3(-0.20); pm25_t(+0.19); pm25_lag2(+0.08)
2024-08-28,Contra Costa,6,13,1004,37.9604,-122.356811,0.0706565817342254,0,pm25_t(+0.27); pm25_roll3(+0.24); pm25_lag2(-0.21)
2024-08-28,Santa Clara,6,85,6,37.338135,-121.849783,0.07016506734675561,0,pm25_t(+0.17); pm25_roll3(-0.09); pm25_lag2(+0.06)
2024-08-28,San Joaquin,6,77,1003,37.961578,-121.281414,0.06337526620518368,0,pm25_t(+0.22); pm25_lag1(-0.09); pm25_roll3(+0.09)
2024-08-28,Alameda,6,1,11,37.814781,-122.282347,0.050310416930417545,0,pm25_roll3(-0.17); pm25_lag1(+0.16); pm25_roll7(+0.06)
2024-08-28,San Joaquin,6,77,2010,37.793392,-121.247874,0.034395464637686134,0,pm25_roll3(-0.12); pm25_t(+0.06); pm25_roll7(+0.05)
2024-08-28,Alameda,6,1,16,37.68975,-121.77155,0.03284040656484112,0,pm25_lag1(-0.15); pm25_roll3(+0.14); pm25_t(+0.11)
2024-08-28,Alameda,6,1,12,37.793624,-122.263376,0.027425245831842547,0,pm25_t(-0.09); pm25_lag1(+0.06); pm25_roll3(-0.06)
2024-08-28,San Mateo,6,81,1001,37.482934,-122.20337,0.027073316876782022,0,pm25_roll3(-0.37); pm25_lag2(+0.15); pm25_lag1(+0.14)
2024-08-28,Marin,6,41,1,37.97231,-122.520004,0.020217403175301733,0,pm25_roll3(-0.27); pm25_lag1(+0.15); pm25_t(-0.11)
2024-08-28,Alameda,6,1,15,37.701222,-121.903019,0.017015879399569743,0,pm25_roll3(-0.33); pm25_t(-0.14); pm25_lag2(+0.14)
2024-08-28,Santa Cruz,6,87,7,36.98332,-121.98822,0.01666614797191322,0,pm25_roll3(-0.27); pm25_t(-0.18); pm25_lag1(+0.16)
2024-08-28,Santa Cruz,6,87,1005,37.06315,-122.083092,0.016376947046130796,0,pm25_t(-0.12); pm25_roll3(-0.08); pm25_roll7(+0.04)
2024-08-28,Contra Costa,6,13,2,37.936013,-122.026154,0.006831088061523543,0,pm25_roll3(-0.51); pm25_t(-0.38); pm25_lag1(+0.26)
2024-08-28,Santa Clara,6,85,2,36.999571,-121.574684,0.005198756709489958,0,pm25_roll3(-0.45); pm25_t(-0.39); pm25_lag2(+0.19)
2024-08-27,Alameda,6,1,16,37.68975,-121.77155,0.1152488947639376,0,pm25_t(+0.24); pm25_lag1(-0.07); pm25_roll3(+0.04)
2024-08-27,San Joaquin,6,77,1003,37.961578,-121.281414,0.06526917543863561,0,pm25_t(+0.15); pm25_lag1(-0.07); pm25_lag2(+0.04)
2024-08-27,San Francisco,6,75,5,37.765946,-122.399044,0.05777363958388439,0,pm25_roll3(+0.30); pm25_t(+0.22); pm25_lag1(-0.18)
2024-08-27,Santa Clara,6,85,6,37.338135,-121.849783,0.05654969640189683,0,pm25_roll3(-0.14); pm25_lag2(+0.09); pm25_roll7(+0.07)
2024-08-27,Santa Clara,6,85,5,37.348497,-121.894898,0.055672703546101536,0,pm25_roll3(+0.11); pm25_t(+0.09); pm25_lag2(-0.07)
2024-08-27,Contra Costa,6,13,1004,37.9604,-122.356811,0.05484269760579694,0,pm25_roll3(+0.24); pm25_lag1(-0.21); pm25_t(+0.15)
2024-08-27,Alameda,6,1,13,37.864767,-122.302741,0.048822068218704405,0,pm25_roll3(+0.32); pm25_lag1(-0.17); pm25_t(+0.12)
2024-08-27,San Joaquin,6,77,2010,37.793392,-121.247874,0.0341269694414717,0,pm25_roll3(-0.15); pm25_lag2(+0.13); pm25_roll7(+0.06)
2024-08-27,Santa Cruz,6,87,1005,37.06315,-122.083092,0.02708922595298994,0,pm25_roll3(-0.09); pm25_lag2(+0.06); pm25_t(-0.05)
2024-08-27,Alameda,6,1,9,37.743065,-122.169935,0.02468762122263979,0,pm25_roll3(-0.24); pm25_lag2(+0.13); pm25_t(-0.09)
2024-08-27,San Mateo,6,81,1001,37.482934,-122.20337,0.01925710490623679,0,pm25_roll3(-0.32); pm25_t(-0.23); pm25_lag2(+0.21)
2024-08-27,Alameda,6,1,15,37.701222,-121.903019,0.015962718718618155,0,pm25_roll3(-0.33); pm25_t(-0.21); pm25_lag2(+0.18)
2024-08-27,Alameda,6,1,12,37.793624,-122.263376,0.013782841059178425,0,pm25_roll3(-0.10); pm25_t(-0.10); pm25_lag1(+0.04)
2024-08-27,Santa Clara,6,85,2,36.999571,-121.574684,0.01197670455052565,0,pm25_roll3(-0.46); pm25_t(-0.28); pm25_lag2(+0.23)
2024-08-27,Marin,6,41,1,37.97231,-122.520004,0.010637792642606168,0,pm25_roll3(-0.26); pm25_t(-0.24); pm25_lag2(+0.14)
2024-08-27,Santa Cruz,6,87,7,36.98332,-121.98822,0.010481982170405565,0,pm25_t(-0.26); pm25_roll3(-0.22); pm25_lag2(+0.11)
2024-08-27,Alameda,6,1,11,37.814781,-122.282347,0.007888842001409694,0,pm25_t(-0.25); pm25_roll3(-0.14); pm25_roll7(+0.06)
2024-08-27,Contra Costa,6,13,2,37.936013,-122.026154,0.004603212985344572,0,pm25_roll3(-0.51); pm25_t(-0.42); pm25_lag2(+0.23)
2024-08-26,Contra Costa,6,13,1004,37.9604,-122.356811,0.13062644409626456,0,pm25_t(+0.34); pm25_roll3(+0.09); pm25_lag2(-0.09)
2024-08-26,San Francisco,6,75,5,37.765946,-122.399044,0.10340724370978596,0,pm25_t(+0.29); pm25_roll3(+0.22); pm25_lag1(-0.14)
2024-08-26,Alameda,6,1,13,37.864767,-122.302741,0.09453337353297812,0,pm25_roll3(+0.28); pm25_t(+0.27); pm25_lag2(-0.15)
2024-08-26,San Joaquin,6,77,1003,37.961578,-121.281414,0.06706118050049426,0,pm25_t(+0.11); pm25_lag1(+0.03); pm25_roll7(+0.03)
2024-08-26,Alameda,6,1,16,37.68975,-121.77155,0.061517300846595575,0,pm25_t(+0.11); pm25_lag1(+0.03); pm25_roll7(+0.03)
2024-08-26,San Joaquin,6,77,2010,37.793392,-121.247874,0.03132678681863633,0,pm25_roll3(-0.26); pm25_lag1(+0.13); pm25_roll7(+0.08)
2024-08-26,Santa Cruz,6,87,1005,37.06315,-122.083092,0.029954922906578377,0,pm25_roll3(-0.14); pm25_roll7(+0.06); pm25_lag1(+0.05)
2024-08-26,Alameda,6,1,12,37.793624,-122.263376,0.026045430915483704,0,pm25_lag2(+0.12); pm25_roll3(-0.11); pm25_t(-0.06)
2024-08-26,Santa Clara,6,85,5,37.348497,-121.894898,0.02408370279115775,0,pm25_roll3(+0.09); pm25_lag2(-0.07); pm25_lag1(-0.07)
2024-08-26,Alameda,6,1,11,37.814781,-122.282347,0.023301262977782285,0,pm25_roll3(-0.27); pm25_lag2(+0.11); pm25_roll7(+0.07)
2024-08-26,Marin,6,41,1,37.97231,-122.520004,0.02174494893627401,0,pm25_roll3(-0.35); pm25_lag2(+0.14); pm25_lag1(+0.14)
2024-08-26,Alameda,6,1,9,37.743065,-122.169935,0.0209889151533415,0,pm25_roll3(-0.28); pm25_lag1(+0.13); pm25_t(-0.12)
2024-08-26,Santa Clara,6,85,6,37.338135,-121.849783,0.019363183781809526,0,pm25_roll3(-0.18); pm25_t(-0.10); pm25_lag1(+0.08)
2024-08-26,Santa Cruz,6,87,7,36.98332,-121.98822,0.015588829810169878,0,pm25_roll3(-0.24); pm25_t(-0.16); pm25_lag1(+0.10)
2024-08-26,Alameda,6,1,15,37.701222,-121.903019,0.01430218239448808,0,pm25_roll3(-0.31); pm25_t(-0.23); pm25_lag1(+0.17)
2024-08-26,San Mateo,6,81,1001,37.482934,-122.20337,0.012208342171265632,0,pm25_roll3(-0.33); pm25_t(-0.23); pm25_lag1(+0.20)
2024-08-26,Contra Costa,6,13,2,37.936013,-122.026154,0.011331273325317751,0,pm25_roll3(-0.53); pm25_t(-0.31); pm25_lag2(+0.27)
2024-08-26,Santa Clara,6,85,2,36.999571,-121.574684,0.009915683070783301,0,pm25_roll3(-0.49); pm25_t(-0.30); pm25_lag1(+0.23)
2024-08-25,San Francisco,6,75,5,37.765946,-122.399044,0.07528323043832316,0,pm25_t(+0.23); pm25_roll3(+0.13); pm25_lag1(-0.08)
2024-08-25,Santa Clara,6,85,5,37.348497,-121.894898,0.048705984936359234,0,pm25_t(+0.11); pm25_lag1(-0.07); pm25_roll7(+0.04)
2024-08-25,Alameda,6,1,12,37.793624,-122.263376,0.040878643412162914,0,pm25_roll3(-0.23); pm25_lag1(+0.12); pm25_roll7(+0.06)
2024-08-25,Alameda,6,1,13,37.864767,-122.302741,0.039081370150639456,0,pm25_t(+0.19); pm25_roll3(+0.15); pm25_lag1(-0.14)
2024-08-25,San Joaquin,6,77,1003,37.961578,-121.281414,0.024556271308749666,0,pm25_t(-0.06); pm25_roll7(+0.04); pm25_lag2(-0.02)
2024-08-25,Alameda,6,1,11,37.814781,-122.282347,0.023734598280879312,0,pm25_roll3(-0.39); pm25_lag2(+0.20); pm25_lag1(+0.11)
2024-08-25,Contra Costa,6,13,1004,37.9604,-122.356811,0.022531306275589115,0,pm25_lag1(-0.09); pm25_t(+0.04); pm25_roll7(-0.03)
2024-08-25,Santa Cruz,6,87,1005,37.06315,-122.083092,0.01924420709363323,0,pm25_roll3(-0.22); pm25_lag2(+0.09); pm25_t(-0.09)
2024-08-25,Alameda,6,1,16,37.68975,-121.77155,0.017253188768117753,0,pm25_roll3(-0.08); pm25_t(-0.06); pm25_roll7(+0.04)
2024-08-25,San Joaquin,6,77,2010,37.793392,-121.247874,0.01294422670202421,0,pm25_roll3(-0.27); pm25_t(-0.21); pm25_lag2(+0.16)
2024-08-25,Santa Cruz,6,87,7,36.98332,-121.98822,0.012054985634726895,0,pm25_roll3(-0.33); pm25_t(-0.17); pm25_lag2(+0.13)
2024-08-25,Santa Clara,6,85,6,37.338135,-121.849783,0.011790121982595618,0,pm25_roll3(-0.31); pm25_t(-0.13); pm25_lag2(+0.13)
2024-08-25,Marin,6,41,1,37.97231,-122.520004,0.011057494155934178,0,pm25_roll3(-0.44); pm25_t(-0.22); pm25_lag2(+0.20)
2024-08-25,Alameda,6,1,9,37.743065,-122.169935,0.009817027053316654,0,pm25_roll3(-0.36); pm25_t(-0.21); pm25_lag2(+0.13)
2024-08-25,Santa Clara,6,85,2,36.999571,-121.574684,0.007202166838998879,0,pm25_roll3(-0.51); pm25_t(-0.37); pm25_lag2(+0.24)
2024-08-25,Alameda,6,1,15,37.701222,-121.903019,0.00644372897794903,0,pm25_roll3(-0.38); pm25_t(-0.28); pm25_lag2(+0.12)
2024-08-25,Contra Costa,6,13,2,37.936013,-122.026154,0.005518531973774095,0,pm25_roll3(-0.65); pm25_t(-0.36); pm25_lag1(+0.26)
2024-08-25,San Mateo,6,81,1001,37.482934,-122.20337,0.005029778560212624,0,pm25_roll3(-0.38); pm25_t(-0.33); pm25_lag2(+0.16)
2024-08-24,Alameda,6,1,13,37.864767,-122.302741,0.12022073617294302,0,pm25_t(+0.23); pm25_roll3(+0.11); pm25_lag1(-0.11)
2024-08-24,San Francisco,6,75,5,37.765946,-122.399044,0.06334180726209682,0,pm25_roll3(+0.15); pm25_t(+0.12); pm25_lag1(-0.07)
2024-08-24,Santa Clara,6,85,5,37.348497,-121.894898,0.06200309123199465,0,pm25_roll3(-0.13); pm25_t(+0.12); pm25_lag2(+0.06)
2024-08-24,Contra Costa,6,13,1004,37.9604,-122.356811,0.05902492628990906,0,pm25_t(+0.14); pm25_lag2(+0.07); pm25_roll3(-0.06)
2024-08-24,Alameda,6,1,16,37.68975,-121.77155,0.04365944133583973,0,pm25_roll3(-0.16); pm25_lag2(+0.12); pm25_roll7(+0.06)
2024-08-24,Santa Clara,6,85,6,37.338135,-121.849783,0.04164236231441038,0,pm25_roll3(-0.40); pm25_lag2(+0.26); pm25_lag1(+0.12)
2024-08-24,San Mateo,6,81,1001,37.482934,-122.20337,0.030786120073215188,0,pm25_roll3(-0.47); pm25_lag2(+0.27); pm25_lag1(+0.16)
2024-08-24,Santa Cruz,6,87,1005,37.06315,-122.083092,0.026312213931624008,0,pm25_roll3(-0.29); pm25_lag2(+0.15); pm25_lag1(+0.09)
2024-08-24,San Joaquin,6,77,1003,37.961578,-121.281414,0.024244693593422163,0,pm25_roll3(-0.08); pm25_roll7(+0.05); pm25_lag2(+0.02)
2024-08-24,Alameda,6,1,11,37.814781,-122.282347,0.024126659349176762,0,pm25_roll3(-0.42); pm25_lag2(+0.22); pm25_lag1(+0.19)
2024-08-24,San Joaquin,6,77,2010,37.793392,-121.247874,0.023790883907959887,0,pm25_roll3(-0.36); pm25_lag1(+0.15); pm25_lag2(+0.14)
2024-08-24,Alameda,6,1,9,37.743065,-122.169935,0.022053085144461748,0,pm25_roll3(-0.37); pm25_lag2(+0.23); pm25_t(-0.18)
2024-08-24,Santa Cruz,6,87,7,36.98332,-121.98822,0.022042709751778806,0,pm25_roll3(-0.37); pm25_lag2(+0.22); pm25_t(-0.14)
2024-08-24,Alameda,6,1,15,37.701222,-121.903019,0.021052032628483295,0,pm25_roll3(-0.40); pm25_lag2(+0.26); pm25_t(-0.19)
2024-08-24,Marin,6,41,1,37.97231,-122.520004,0.01803460348493308,0,pm25_roll3(-0.48); pm25_lag2(+0.25); pm25_t(-0.22)
2024-08-24,Alameda,6,1,12,37.793624,-122.263376,0.017485917239191143,0,pm25_roll3(-0.19); pm25_t(-0.19); pm25_lag2(+0.14)
2024-08-24,Santa Clara,6,85,2,36.999571,-121.574684,0.008062881679747285,0,pm25_roll3(-0.62); pm25_t(-0.31); pm25_lag2(+0.25)
2024-08-24,Contra Costa,6,13,2,37.936013,-122.026154,0.006193666490133125,0,pm25_roll3(-0.69); pm25_t(-0.43); pm25_lag2(+0.38)
2024-08-23,Alameda,6,1,13,37.864767,-122.302741,0.08617044363161533,0,pm25_t(+0.17); pm25_roll3(+0.09); pm25_lag2(-0.09)
2024-08-23,San Francisco,6,75,5,37.765946,-122.399044,0.06002089298070434,0,pm25_roll3(+0.15); pm25_t(+0.12); pm25_lag2(-0.10)
2024-08-23,Contra Costa,6,13,1004,37.9604,-122.356811,0.057457665349882024,0,pm25_lag1(+0.06); pm25_roll3(+0.04); pm25_roll7(-0.04)
2024-08-23,San Joaquin,6,77,1003,37.961578,-121.281414,0.037763290973596,0,pm25_roll3(-0.16); pm25_lag2(+0.10); pm25_roll7(+0.05)
2024-08-23,Alameda,6,1,16,37.68975,-121.77155,0.033652617654901754,0,pm25_roll3(-0.26); pm25_lag1(+0.12); pm25_lag2(+0.09)
2024-08-23,Santa Clara,6,85,5,37.348497,-121.894898,0.02615651960933603,0,pm25_roll3(-0.19); pm25_lag2(+0.08); pm25_lag1(+0.06)
2024-08-23,Alameda,6,1,12,37.793624,-122.263376,0.023064752325871643,0,pm25_roll3(-0.25); pm25_lag1(+0.14); pm25_t(-0.09)
2024-08-23,Alameda,6,1,15,37.701222,-121.903019,0.01906400407552725,0,pm25_roll3(-0.45); pm25_lag1(+0.26); pm25_t(-0.19)
2024-08-23,Santa Cruz,6,87,7,36.98332,-121.98822,0.016719175134666378,0,pm25_roll3(-0.39); pm25_lag1(+0.21); pm25_t(-0.20)
2024-08-23,Alameda,6,1,9,37.743065,-122.169935,0.016170320909772187,0,pm25_roll3(-0.39); pm25_lag1(+0.23); pm25_t(-0.21)
2024-08-23,Santa Cruz,6,87,1005,37.06315,-122.083092,0.015663131634851477,0,pm25_roll3(-0.39); pm25_lag1(+0.15); pm25_lag2(+0.15)
2024-08-23,Santa Clara,6,85,6,37.338135,-121.849783,0.013756530204590825,0,pm25_roll3(-0.49); pm25_lag1(+0.25); pm25_t(-0.20)
2024-08-23,San Mateo,6,81,1001,37.482934,-122.20337,0.011888201984446496,0,pm25_roll3(-0.55); pm25_lag1(+0.27); pm25_t(-0.26)
2024-08-23,San Joaquin,6,77,2010,37.793392,-121.247874,0.011536732589494102,0,pm25_roll3(-0.39); pm25_t(-0.25); pm25_lag2(+0.19)
2024-08-23,Marin,6,41,1,37.97231,-122.520004,0.009601764300533193,0,pm25_roll3(-0.50); pm25_t(-0.31); pm25_lag1(+0.25)
2024-08-23,Alameda,6,1,11,37.814781,-122.282347,0.009458155308529033,0,pm25_roll3(-0.39); pm25_t(-0.31); pm25_lag1(+0.22)
2024-08-23,Contra Costa,6,13,2,37.936013,-122.026154,0.009228659490009877,0,pm25_roll3(-0.79); pm25_lag1(+0.37); pm25_t(-0.36)
2024-08-23,Santa Clara,6,85,2,36.999571,-121.574684,0.006515774023561066,0,pm25_roll3(-0.71); pm25_t(-0.37); pm25_lag2(+0.35)
2024-08-22,San Francisco,6,75,5,37.765946,-122.399044,0.03512235115578742,0,pm25_roll3(+0.16); pm25_lag1(-0.10); pm25_lag2(-0.08)
2024-08-22,San Joaquin,6,77,1003,37.961578,-121.281414,0.028048004500028343,0,pm25_roll3(-0.27); pm25_lag2(+0.10); pm25_lag1(+0.10)
2024-08-22,Contra Costa,6,13,1004,37.9604,-122.356811,0.020539545210348256,0,pm25_roll3(+0.21); pm25_lag2(-0.14); pm25_t(-0.10)
2024-08-22,Santa Clara,6,85,5,37.348497,-121.894898,0.0189493131380262,0,pm25_roll3(-0.25); pm25_lag2(+0.11); pm25_t(-0.10)
2024-08-22,Alameda,6,1,13,37.864767,-122.302741,0.016157868547989777,0,pm25_roll3(+0.18); pm25_lag1(-0.09); pm25_lag2(-0.09)
2024-08-22,Alameda,6,1,16,37.68975,-121.77155,0.015000882669451774,0,pm25_roll3(-0.24); pm25_t(-0.19); pm25_lag2(+0.13)
2024-08-22,Santa Cruz,6,87,1005,37.06315,-122.083092,0.01336382103798296,0,pm25_roll3(-0.39); pm25_t(-0.24); pm25_lag2(+0.23)
2024-08-22,San Joaquin,6,77,2010,37.793392,-121.247874,0.012323082815682588,0,pm25_roll3(-0.46); pm25_t(-0.22); pm25_lag2(+0.19)
2024-08-22,Alameda,6,1,12,37.793624,-122.263376,0.009971318017349863,0,pm25_roll3(-0.28); pm25_t(-0.22); pm25_lag2(+0.13)
2024-08-22,Santa Clara,6,85,2,36.999571,-121.574684,0.007228720887599251,0,pm25_roll3(-0.80); pm25_t(-0.39); pm25_lag2(+0.37)
2024-08-22,Santa Cruz,6,87,7,36.98332,-121.98822,0.006572446113617739,0,pm25_roll3(-0.36); pm25_t(-0.34); pm25_lag1(+0.16)
2024-08-22,Alameda,6,1,11,37.814781,-122.282347,0.006569326627491196,0,pm25_roll3(-0.35); pm25_t(-0.35); pm25_lag2(+0.16)
2024-08-22,Alameda,6,1,9,37.743065,-122.169935,0.005491871990889133,0,pm25_roll3(-0.37); pm25_t(-0.37); pm25_lag2(+0.16)
2024-08-22,Santa Clara,6,85,6,37.338135,-121.849783,0.005099874871196218,0,pm25_roll3(-0.46); pm25_t(-0.41); pm25_lag2(+0.25)
2024-08-22,Marin,6,41,1,37.97231,-122.520004,0.005038974746332247,0,pm25_roll3(-0.52); pm25_t(-0.40); pm25_lag2(+0.23)
2024-08-22,San Mateo,6,81,1001,37.482934,-122.20337,0.004462702093651155,0,pm25_roll3(-0.56); pm25_t(-0.43); pm25_lag2(+0.27)
2024-08-22,Alameda,6,1,15,37.701222,-121.903019,0.0037196298208975413,0,pm25_roll3(-0.46); pm25_t(-0.42); pm25_lag2(+0.19)
2024-08-22,Contra Costa,6,13,2,37.936013,-122.026154,0.0028174937143538286,0,pm25_roll3(-0.75); pm25_t(-0.60); pm25_lag2(+0.36)
2024-08-21,San Francisco,6,75,5,37.765946,-122.399044,0.05735290036524722,0,pm25_t(+0.16); pm25_lag1(-0.08); pm25_roll3(+0.05)
2024-08-21,Alameda,6,1,13,37.864767,-122.302741,0.041313051356043434,0,pm25_t(+0.14); pm25_lag1(-0.09); pm25_roll3(+0.08)
2024-08-21,Alameda,6,1,12,37.793624,-122.263376,0.02034320733463501,0,pm25_roll3(-0.41); pm25_lag2(+0.18); pm25_lag1(+0.13)
2024-08-21,Contra Costa,6,13,1004,37.9604,-122.356811,0.015517597000794945,0,pm25_roll3(+0.28); pm25_lag2(-0.17); pm25_lag1(-0.14)
2024-08-21,Alameda,6,1,16,37.68975,-121.77155,0.014300594207310797,0,pm25_roll3(-0.33); pm25_t(-0.14); pm25_lag1(+0.13)
2024-08-21,Santa Clara,6,85,5,37.348497,-121.894898,0.014191114915371138,0,pm25_roll3(-0.36); pm25_lag2(+0.15); pm25_t(-0.13)
2024-08-21,San Joaquin,6,77,1003,37.961578,-121.281414,0.013545845980736416,0,pm25_roll3(-0.34); pm25_lag2(+0.16); pm25_t(-0.16)
2024-08-21,Santa Clara,6,85,6,37.338135,-121.849783,0.012455631250011702,0,pm25_roll3(-0.54); pm25_lag1(+0.24); pm25_t(-0.24)
2024-08-21,Santa Cruz,6,87,1005,37.06315,-122.083092,0.011290961862267003,0,pm25_roll3(-0.45); pm25_t(-0.23); pm25_lag1(+0.22)
2024-08-21,Alameda,6,1,9,37.743065,-122.169935,0.010452492969403013,0,pm25_roll3(-0.49); pm25_t(-0.22); pm25_lag2(+0.20)
2024-08-21,Alameda,6,1,15,37.701222,-121.903019,0.009739254389100756,0,pm25_roll3(-0.62); pm25_lag2(+0.28); pm25_t(-0.24)
2024-08-21,Santa Cruz,6,87,7,36.98332,-121.98822,0.00875396195177226,0,pm25_roll3(-0.41); pm25_t(-0.25); pm25_lag2(+0.17)
2024-08-21,San Joaquin,6,77,2010,37.793392,-121.247874,0.008062144880737714,0,pm25_roll3(-0.52); pm25_t(-0.30); pm25_lag2(+0.24)
2024-08-21,Marin,6,41,1,37.97231,-122.520004,0.007596604070757903,0,pm25_roll3(-0.63); pm25_t(-0.31); pm25_lag2(+0.27)
2024-08-21,San Mateo,6,81,1001,37.482934,-122.20337,0.006725849537282907,0,pm25_roll3(-0.70); pm25_t(-0.32); pm25_lag2(+0.29)
2024-08-21,Alameda,6,1,11,37.814781,-122.282347,0.006260443105136935,0,pm25_roll3(-0.54); pm25_t(-0.23); pm25_lag2(+0.17)
2024-08-21,Contra Costa,6,13,2,37.936013,-122.026154,0.002734332673087122,0,pm25_roll3(-0.85); pm25_t(-0.51); pm25_lag1(+0.35)
2024-08-21,Santa Clara,6,85,2,36.999571,-121.574684,0.002427570914349226,0,pm25_roll3(-0.88); pm25_t(-0.54); pm25_lag2(+0.37)
2024-08-20,San Francisco,6,75,5,37.765946,-122.399044,0.08379743190391929,0,pm25_t(+0.13); pm25_roll7(+0.07); pm25_lag2(+0.05)
2024-08-20,Contra Costa,6,13,1004,37.9604,-122.356811,0.04103158808292919,0,pm25_t(+0.23); pm25_lag1(-0.16); pm25_roll3(+0.11)
2024-08-20,Alameda,6,1,13,37.864767,-122.302741,0.03955384021398807,0,pm25_t(+0.14); pm25_lag1(-0.06); pm25_roll3(-0.06)
2024-08-20,San Joaquin,6,77,1003,37.961578,-121.281414,0.01624052201271302,0,pm25_roll3(-0.40); pm25_lag2(+0.20); pm25_t(-0.16)
2024-08-20,Santa Clara,6,85,5,37.348497,-121.894898,0.015437311414356045,0,pm25_roll3(-0.39); pm25_lag2(+0.22); pm25_t(-0.18)
2024-08-20,Alameda,6,1,11,37.814781,-122.282347,0.009887350633201645,0,pm25_roll3(-0.69); pm25_lag2(+0.40); pm25_t(-0.25)
2024-08-20,Alameda,6,1,16,37.68975,-121.77155,0.00951541391129426,0,pm25_roll3(-0.40); pm25_t(-0.21); pm25_lag2(+0.20)
2024-08-20,Alameda,6,1,15,37.701222,-121.903019,0.008705630382141154,0,pm25_roll3(-0.74); pm25_lag2(+0.36); pm25_t(-0.30)
2024-08-20,Alameda,6,1,12,37.793624,-122.263376,0.008483451341426258,0,pm25_roll3(-0.56); pm25_lag2(+0.24); pm25_t(-0.21)
2024-08-20,Alameda,6,1,9,37.743065,-122.169935,0.008417184528719862,0,pm25_roll3(-0.65); pm25_lag2(+0.30); pm25_t(-0.25)
2024-08-20,Santa Cruz,6,87,7,36.98332,-121.98822,0.008218406359105885,0,pm25_roll3(-0.51); pm25_t(-0.24); pm25_lag2(+0.23)
2024-08-20,San Joaquin,6,77,2010,37.793392,-121.247874,0.007521074597501891,0,pm25_roll3(-0.61); pm25_t(-0.30); pm25_lag2(+0.27)
2024-08-20,Marin,6,41,1,37.97231,-122.520004,0.0069312695656337945,0,pm25_roll3(-0.72); pm25_t(-0.36); pm25_lag2(+0.35)
2024-08-20,Santa Cruz,6,87,1005,37.06315,-122.083092,0.00534223966508093,0,pm25_roll3(-0.44); pm25_t(-0.36); pm25_lag2(+0.22)
2024-08-20,San Mateo,6,81,1001,37.482934,-122.20337,0.004612373040546498,0,pm25_roll3(-0.77); pm25_t(-0.43); pm25_lag2(+0.39)
2024-08-20,Santa Clara,6,85,6,37.338135,-121.849783,0.0038089638978588765,0,pm25_roll3(-0.60); pm25_t(-0.40); pm25_lag2(+0.26)
2024-08-20,Santa Clara,6,85,2,36.999571,-121.574684,0.002712877883905259,0,pm25_roll3(-0.90); pm25_t(-0.58); pm25_lag2(+0.45)
2024-08-20,Contra Costa,6,13,2,37.936013,-122.026154,0.002137708531654814,0,pm25_roll3(-0.96); pm25_t(-0.57); pm25_lag2(+0.47)
2024-08-19,Contra Costa,6,13,1004,37.9604,-122.356811,0.2592457158451773,0,pm25_t(+0.27); pm25_roll3(+0.21); pm25_lag2(+0.09)
2024-08-19,Alameda,6,1,13,37.864767,-122.302741,0.09282267453654172,0,pm25_lag2(+0.10); pm25_t(+0.10); pm25_lag1(+0.04)
2024-08-19,Alameda,6,1,11,37.814781,-122.282347,0.030169999067361154,0,pm25_roll3(-0.62); pm25_lag1(+0.39); pm25_lag2(+0.36)
2024-08-19,Alameda,6,1,16,37.68975,-121.77155,0.027017022578281685,0,pm25_roll3(-0.37); pm25_lag2(+0.23); pm25_lag1(+0.19)
2024-08-19,San Francisco,6,75,5,37.765946,-122.399044,0.023065042003734208,0,pm25_roll3(-0.23); pm25_roll7(+0.07); pm25_t(+0.06)
2024-08-19,Alameda,6,1,12,37.793624,-122.263376,0.020695670609096602,0,pm25_roll3(-0.47); pm25_lag2(+0.35); pm25_t(-0.29)
2024-08-19,Santa Clara,6,85,5,37.348497,-121.894898,0.020058194534536975,0,pm25_roll3(-0.28); pm25_t(-0.23); pm25_lag1(+0.22)
2024-08-19,Alameda,6,1,9,37.743065,-122.169935,0.01947537898532688,0,pm25_roll3(-0.57); pm25_lag2(+0.37); pm25_t(-0.32)
2024-08-19,San Joaquin,6,77,1003,37.961578,-121.281414,0.016360831987854922,0,pm25_roll3(-0.31); pm25_t(-0.25); pm25_lag1(+0.19)
